Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
15/02/2020,14:30,Hoffenheim,Wolfsburg,1,1,2,3,2.48,3.43,2.82,1.7,2.14,14,15,6,6
15/02/2020,14:30,Paderborn,Hertha,0,1,1,2,2.73,3.5,2.51,1.69,2.18,20,17,4,6
15/02/2020,14:30,RB Leipzig,Werder Bremen,2,0,3,0,1.25,6.32,10.73,1.34,3.24,10,8,3,1
15/02/2020,14:30,Union Berlin,Leverkusen,1,1,2,3,3.81,3.7,1.94,1.67,2.2,20,12,7,5
15/02/2020,17:30,Fortuna Dusseldorf,M'gladbach,1,1,1,4,4.0,3.88,1.85,1.66,2.21,9,17,4,6
16/02/2020,14:30,FC Koln,Bayern Munich,0,3,1,4,11.82,6.95,1.22,1.28,3.62,13,26,6,8
16/02/2020,17:00,Mainz,Schalke 04,0,0,0,0,2.84,3.41,2.46,1.73,2.1,15,8,5,3
21/02/2020,19:30,Bayern Munich,Paderborn,1,1,3,2,1.06,14.01,32.25,1.12,6.01,18,5,9,4
22/02/2020,14:30,Freiburg,Fortuna Dusseldorf,0,1,0,2,1.93,3.7,3.87,1.77,2.05,15,9,4,4
22/02/2020,14:30,Hertha,FC Koln,0,3,0,5,2.43,3.38,2.93,1.81,2.0,9,17,1,11
22/02/2020,14:30,M'gladbach,Hoffenheim,1,0,1,1,1.64,4.21,4.94,1.47,2.64,17,22,10,4
22/02/2020,14:30,Werder Bremen,Dortmund,0,0,0,2,6.44,5.38,1.41,1.33,3.26,8,12,2,6
22/02/2020,17:30,Schalke 04,RB Leipzig,0,1,0,5,4.13,4.0,1.79,1.62,2.29,3,22,2,8
23/02/2020,14:30,Leverkusen,Augsburg,1,0,2,0,1.47,4.62,6.52,1.46,2.68,9,8,4,3
23/02/2020,17:00,Wolfsburg,Mainz,2,0,4,0,1.8,3.75,4.41,1.66,2.2,16,13,6,3
24/02/2020,19:30,Ein Frankfurt,Union Berlin,0,0,1,2,1.9,3.63,3.99,1.73,2.09,21,11,3,7
28/02/2020,19:30,Fortuna Dusseldorf,Hertha,3,0,3,3,2.37,3.37,3.05,1.9,1.9,14,16,5,7
29/02/2020,14:30,Augsburg,M'gladbach,0,0,2,3,3.45,3.76,2.03,1.58,2.34,8,15,3,7
29/02/2020,14:30,Dortmund,Freiburg,1,0,1,0,1.2,7.01,13.41,1.3,3.44,16,13,2,4
29/02/2020,14:30,Hoffenheim,Bayern Munich,0,4,0,6,6.85,5.41,1.39,1.31,3.39,4,25,1,11
29/02/2020,14:30,Mainz,Paderborn,2,0,2,0,1.84,3.95,3.96,1.5,2.57,8,9,3,4
29/02/2020,17:30,FC Koln,Schalke 04,2,0,3,0,2.22,3.51,3.19,1.76,2.04,11,7,6,1
01/03/2020,12:30,Union Berlin,Wolfsburg,1,0,2,2,2.67,3.22,2.72,2.06,1.76,6,14,3,3
01/03/2020,14:30,RB Leipzig,Leverkusen,1,1,1,1,1.48,4.82,5.96,1.42,2.81,9,14,2,6
06/03/2020,19:00,Paderborn,FC Koln,0,2,1,2,3.19,3.82,2.12,1.52,2.51,16,15,2,3
07/03/2020,14:30,Freiburg,Union Berlin,1,0,3,1,2.33,3.39,3.1,1.88,1.92,9,14,4,4
