Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
02/02/2019,,Paderborn,Greuther Furth,6,0,3,0,18,9,11,3,1.52,4.34,5.68,1.55,2.41,2018/2019,1819
03/02/2019,,Holstein Kiel,Regensburg,2,0,1,0,10,14,3,4,2.11,3.57,3.22,1.51,2.49,2018/2019,1819
03/02/2019,,Sandhausen,Bochum,3,0,0,0,11,15,4,4,2.77,3.12,2.61,2.07,1.74,2018/2019,1819
04/02/2019,,St Pauli,Union Berlin,3,2,1,0,11,18,3,7,2.62,3.18,2.7,2.06,1.74,2018/2019,1819
08/02/2019,,FC Koln,St Pauli,4,1,1,1,19,7,12,3,1.54,4.13,5.77,1.6,2.31,2018/2019,1819
08/02/2019,,Regensburg,Bielefeld,0,3,0,2,19,11,6,6,2.04,3.54,3.46,1.64,2.24,2018/2019,1819
09/02/2019,,Bochum,Paderborn,1,2,0,2,15,20,4,7,2.38,3.44,2.84,1.55,2.4,2018/2019,1819
09/02/2019,,Greuther Furth,Duisburg,1,0,0,0,20,16,7,3,2.54,3.3,2.74,1.94,1.85,2018/2019,1819
09/02/2019,,Union Berlin,Sandhausen,2,0,1,0,10,10,5,0,1.75,3.4,5.03,2.28,1.61,2018/2019,1819
10/02/2019,,Darmstadt,Heidenheim,1,2,0,1,12,13,4,4,2.3,3.26,3.1,1.96,1.83,2018/2019,1819
10/02/2019,,Erzgebirge Aue,Ingolstadt,0,3,0,1,9,18,3,6,3.06,3.06,2.43,2.23,1.64,2018/2019,1819
10/02/2019,,Magdeburg,Holstein Kiel,1,1,1,1,15,11,9,5,2.74,3.36,2.5,1.79,2.01,2018/2019,1819
11/02/2019,,Hamburg,Dresden,1,0,0,0,14,12,6,4,1.63,3.87,5.17,1.78,2.01,2018/2019,1819
15/02/2019,,Paderborn,FC Koln,3,2,0,1,18,13,4,4,2.97,3.66,2.21,1.41,2.8,2018/2019,1819
